p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.05691459258521423,-3.86120594621979,0,0.018,1
0.05691459258521423,-3.2157294632951166,0,0.018,1
0.05691459258521423,-4.359583291176603,0,0.018,1
0.05691459258521423,-4.2467844038366644,0,0.018,1
0.05691459258521423,-3.682737427358214,0,0.018,1
0.05691459258521423,-3.338252749187105,0,0.018,1
0.05691459258521423,-4.032759159697593,0,0.018,1
0.05691459258521423,-4.010723906455171,0,0.018,1
0.05691459258521423,-3.306700277482098,0,0.018,1
0.05691459258521423,-3.541572408698662,0,0.018,1
0.05691459258521423,-3.5665276097439786,0,0.018,1
0.05691459258521423,-3.3688495640510157,0,0.018,1
0.05691459258521423,-3.2221610217278682,0,0.018,1
0.05691459258521423,-3.2258519110883928,0,0.018,1
0.05691459258521423,-3.6008232843565944,0,0.018,1
0.05691459258521423,-3.614034001067715,0,0.018,1
0.05691459258521423,-3.693743804016036,0,0.018,1
0.05691459258521423,-4.20246412932646,0,0.018,1
0.05691459258521423,-3.1013492519212438,0,0.018,1
0.05691459258521423,-3.2663917743051822,0,0.018,1
0.05691459258521423,-3.6804578788363447,0,0.018,1
0.05691459258521423,-3.048316031724246,0,0.018,1
0.05691459258521423,-3.7821552162718604,0,0.018,1
0.05691459258521423,-3.0537769373396326,0,0.018,1
0.05691459258521423,-3.0480973391930135,0,0.018,1
0.05691459258521423,-3.6857554821068024,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-3.2763321808311456,0,0.018,1
0.05691459258521423,-3.647216174999822,0,0.018,1
0.05691459258521423,-3.417905560717305,0,0.018,1
0.05691459258521423,-3.2159735896843644,0,0.018,1
0.05691459258521423,-3.6897998121014806,0,0.018,1
0.05691459258521423,-3.3047941955924394,0,0.018,1
0.05691459258521423,-3.547697680039266,0,0.018,1
0.05691459258521423,-3.478291228687576,0,0.018,1
0.05691459258521423,-3.7045181495894473,0,0.018,1
0.05691459258521423,-4.396390228387974,0,0.018,1
0.05691459258521423,-4.0348397469073936,0,0.018,1
0.05691459258521423,-3.3806436003570637,0,0.018,1
0.05691459258521423,-4.175190654852153,0,0.018,1
0.05691459258521423,-3.6132871084982616,0,0.018,1
0.05691459258521423,-4.023391916685593,0,0.018,1
0.05691459258521423,-3.7069195467996936,0,0.018,1
0.05691459258521423,-2.860815126676064,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.2922201037982104,0,0.018,1
0.05691459258521423,-3.916784772288618,0,0.018,1
0.05691459258521423,-3.3365796465298923,0,0.018,1
0.05691459258521423,-4.001703417428142,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.69793329237553,0,0.018,1
0.05691459258521423,-4.405724921987104,0,0.018,1
0.05691459258521423,-3.899454317599873,0,0.018,1
0.05691459258521423,-3.473532498474304,0,0.018,1
0.05691459258521423,-3.250963447897509,0,0.018,1
0.05691459258521423,-3.2005473050906668,0,0.018,1
0.05691459258521423,-4.356978153649925,0,0.018,1
0.05691459258521423,-3.974232310863438,0,0.018,1
0.05691459258521423,-3.215970118201139,0,0.018,1
0.05691459258521423,-4.023081260420114,0,0.018,1
0.05691459258521423,-4.520534872016803,0,0.018,1
0.05691459258521423,-3.8079897496389177,0,0.018,1
0.05691459258521423,-2.490706287785252,0,0.018,1
0.05691459258521423,-3.4091102957654593,0,0.018,1
0.05691459258521423,-3.6577174367783103,0,0.018,1
0.05691459258521423,-2.940789465770579,0,0.018,1
0.05691459258521423,-3.403650588516922,0,0.018,1
0.05691459258521423,-4.0578523062974465,0,0.018,1
0.05691459258521423,-3.4110803073140437,0,0.018,1
0.05691459258521423,-3.8944169566267153,0,0.018,1
0.05691459258521423,-3.674731095011232,0,0.018,1
0.05691459258521423,-3.2187828262097877,0,0.018,1
0.05691459258521423,-3.6857554821068024,0,0.018,1
0.05691459258521423,-3.6857554821068024,0,0.018,1
0.05691459258521423,-3.4864107594733964,0,0.018,1
0.05691459258521423,-3.437777188637912,0,0.018,1
0.05691459258521423,-3.307395289191411,0,0.018,1
0.05691459258521423,-4.590958530998796,0,0.018,1
0.05691459258521423,-3.6746430693683836,0,0.018,1
0.05691459258521423,-3.2071588692855517,0,0.018,1
0.05691459258521423,-4.539050177201232,0,0.018,1
0.05691459258521423,-3.0634369136441286,0,0.018,1
0.05691459258521423,-3.64492199629698,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.04332740352834,0,0.018,1
0.05691459258521423,-3.664391277072111,0,0.018,1
0.05691459258521423,-3.5619669704273766,0,0.018,1
0.05691459258521423,-3.768262746594611,0,0.018,1
0.05691459258521423,-3.3572619486853474,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-3.6279748598016637,0,0.018,1
0.05691459258521423,-3.6008232843565944,0,0.018,1
0.05691459258521423,-4.520534872016803,0,0.018,1
0.05691459258521423,-3.3248081127464593,0,0.018,1
0.05691459258521423,-3.9841112805550867,0,0.018,1
0.05691459258521423,-3.2914270989421457,0,0.018,1
0.05691459258521423,-3.3688186189763307,0,0.018,1
0.05691459258521423,-3.997567008065979,0,0.018,1
0.05691459258521423,-3.750239353043345,0,0.018,1
0.05691459258521423,-3.572787427270703,0,0.018,1
0.05691459258521423,-3.5259099632973747,0,0.018,1
0.05691459258521423,-3.6450322050220754,0,0.018,1
0.05691459258521423,-3.2350873419519424,0,0.018,1
0.05691459258521423,-4.255451969581179,0,0.018,1
0.05691459258521423,-3.391724693282711,0,0.018,1
0.05691459258521423,-3.8600968932220874,0,0.018,1
0.05691459258521423,-3.596207629229288,0,0.018,1
0.05691459258521423,-3.131494173649033,0,0.018,1
0.05691459258521423,-3.264420419995802,0,0.018,1
0.05691459258521423,-4.6679410340617675,0,0.018,1
0.05691459258521423,-3.834170187467826,0,0.018,1
0.05691459258521423,-3.049661656311506,0,0.018,1
0.05691459258521423,-4.03804702774591,0,0.018,1
0.05691459258521423,-3.437777188637912,0,0.018,1
0.05691459258521423,-3.669677434015414,0,0.018,1
0.05691459258521423,-3.803345523166027,0,0.018,1
0.05691459258521423,-3.2187828262097877,0,0.018,1
0.05691459258521423,-3.2672941128672486,0,0.018,1
0.05691459258521423,-3.7172089961005548,0,0.018,1
0.05691459258521423,-4.260057141556176,0,0.018,1
0.05691459258521423,-3.3290574662273267,0,0.018,1
0.05691459258521423,-3.913866559551308,0,0.018,1
0.05691459258521423,-4.260057141556176,0,0.018,1
0.05691459258521423,-3.8675855039232188,0,0.018,1
0.05691459258521423,-3.535985830913188,0,0.018,1
0.05691459258521423,-3.860215690089423,0,0.018,1
0.05691459258521423,-3.693743804016036,0,0.018,1
0.05691459258521423,-3.6413479676523037,0,0.018,1
0.05691459258521423,-4.010723906455171,0,0.018,1
0.05691459258521423,-3.474448464016331,0,0.018,1
0.05691459258521423,-3.1899975254732293,0,0.018,1
0.05691459258521423,-3.428111235468389,0,0.018,1
0.05691459258521423,-3.601262241413453,0,0.018,1
0.05691459258521423,-3.522022090661183,0,0.018,1
0.05691459258521423,-4.243383412722736,0,0.018,1
0.05691459258521423,-3.223015165520853,0,0.018,1
0.05691459258521423,-4.260057141556176,0,0.018,1
0.05691459258521423,-3.460508800353863,0,0.018,1
0.05691459258521423,-3.183928030182714,0,0.018,1
0.05691459258521423,-3.441193526211748,0,0.018,1
0.05691459258521423,-3.630928661514071,0,0.018,1
0.05691459258521423,-3.340968924809241,0,0.018,1
0.05691459258521423,-4.800844713093701,0,0.018,1
0.05691459258521423,-3.3270815069638306,0,0.018,1
0.05691459258521423,-3.2320530118485644,0,0.018,1
0.05691459258521423,-4.503303058358563,0,0.018,1
0.05691459258521423,-3.4282470499836037,0,0.018,1
0.05691459258521423,-4.465928008185931,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-3.4050318200142753,0,0.018,1
0.05691459258521423,-3.676406594259616,0,0.018,1
0.05691459258521423,-4.306677824576658,0,0.018,1
0.05691459258521423,-3.835448080506174,0,0.018,1
0.05691459258521423,-3.3688384266944276,0,0.018,1
0.05691459258521423,-3.0634369136441286,0,0.018,1
0.05691459258521423,-3.730001843963836,0,0.018,1
0.05691459258521423,-3.5619669704273766,0,0.018,1
0.05691459258521423,-3.458113689872744,0,0.018,1
0.05691459258521423,-3.608832742303563,0,0.018,1
0.05691459258521423,-3.2144766117434758,0,0.018,1
0.05691459258521423,-3.585958876615803,0,0.018,1
0.05691459258521423,-4.171208731236058,0,0.018,1
0.05691459258521423,-3.476330821893418,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-4.510218350305355,0,0.018,1
0.05691459258521423,-3.8571048735385056,0,0.018,1
0.05691459258521423,-3.7970884428634366,0,0.018,1
0.05691459258521423,-3.350242913029777,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-3.5642584297659763,0,0.018,1
0.05691459258521423,-3.92112637957731,0,0.018,1
0.05691459258521423,-3.572787427270703,0,0.018,1
0.05691459258521423,-3.6617392147337187,0,0.018,1
0.05691459258521423,-3.225867943368754,0,0.018,1
0.05691459258521423,-3.470095460938577,0,0.018,1
0.05691459258521423,-3.126597847157539,0,0.018,1
0.05691459258521423,-4.010723906455171,0,0.018,1
0.05691459258521423,-3.7641161967754098,0,0.018,1
0.05691459258521423,-3.7823414496407275,0,0.018,1
0.05691459258521423,-3.5893608731018816,0,0.018,1
0.05691459258521423,-3.243283485093067,0,0.018,1
0.05691459258521423,-3.4888853145508865,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-4.4132364578796,0,0.018,1
0.05691459258521423,-3.5619669704273766,0,0.018,1
0.05691459258521423,-3.4282470499836037,0,0.018,1
0.05691459258521423,-4.193807411002278,0,0.018,1
0.05691459258521423,-3.3007940273256517,0,0.018,1
0.05691459258521423,-3.5788185317714376,0,0.018,1
0.05691459258521423,-4.520534872016803,0,0.018,1
0.05691459258521423,-3.0436871941312846,0,0.018,1
0.05691459258521423,-3.6125996661111763,0,0.018,1
0.05691459258521423,-3.6483404108674353,0,0.018,1
0.05691459258521423,-3.340968924809241,0,0.018,1
0.05691459258521423,-3.212099478175201,0,0.018,1
0.05691459258521423,-3.4158373542235445,0,0.018,1
0.05691459258521423,-3.2430323123657674,0,0.018,1
0.05691459258521423,-3.661545137878867,0,0.018,1
0.05691459258521423,-3.473440527656021,0,0.018,1
0.05691459258521423,-4.0205591887239205,0,0.018,1
0.05691459258521423,-3.1817177946047233,0,0.018,1
0.05691459258521423,-3.441193526211748,0,0.018,1
0.05691459258521423,-3.8617969137537966,0,0.018,1
0.05691459258521423,-3.8598556679668286,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.5812549776361307,0,0.018,1
0.05691459258521423,-3.6026423120883315,0,0.018,1
0.05691459258521423,-3.653586045806904,0,0.018,1
0.05691459258521423,-3.2430323123657674,0,0.018,1
0.05691459258521423,-3.3876965573320907,0,0.018,1
0.05691459258521423,-3.6296389425004314,0,0.018,1
0.05691459258521423,-3.606131968608974,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.194984415432872,0,0.018,1
0.05691459258521423,-3.634153836432154,0,0.018,1
0.05691459258521423,-3.3209624026352094,0,0.018,1
0.05691459258521423,-3.174833033914707,0,0.018,1
0.05691459258521423,-3.527280414570062,0,0.018,1
0.05691459258521423,-3.4022620049796606,0,0.018,1
0.05691459258521423,-3.670920771237185,0,0.018,1
0.05691459258521423,-3.7158098688522365,0,0.018,1
0.05691459258521423,-3.813335142455196,0,0.018,1
0.05691459258521423,-3.6806775468554074,0,0.018,1
0.05691459258521423,-3.825403710686684,0,0.018,1
0.05691459258521423,-3.3250641924720545,0,0.018,1
0.05691459258521423,-3.340968924809241,0,0.018,1
0.05691459258521423,-3.5904916643101386,0,0.018,1
0.05691459258521423,-4.3765574955672335,0,0.018,1
0.05691459258521423,-3.6897216594371227,0,0.018,1
0.05691459258521423,-3.275553855150843,0,0.018,1
0.05691459258521423,-3.037164816849107,0,0.018,1
0.05691459258521423,-3.626432970510672,0,0.018,1
0.05691459258521423,-3.7157845067951154,0,0.018,1
0.05691459258521423,-3.1242035709641307,0,0.018,1
0.05691459258521423,-3.0565835765743534,0,0.018,1
0.05691459258521423,-3.8530071142415676,0,0.018,1
0.05691459258521423,-4.389916280539943,0,0.018,1
0.05691459258521423,-3.621642560613318,0,0.018,1
0.05691459258521423,-3.1802240567377984,0,0.018,1
0.05691459258521423,-3.6111357314442136,0,0.018,1
0.05691459258521423,-3.2124319832282504,0,0.018,1
0.05691459258521423,-3.5914914238401945,0,0.018,1
0.05691459258521423,-4.4155547079418715,0,0.018,1
0.05691459258521423,-4.867683295676448,0,0.018,1
0.05691459258521423,-3.2005473050906668,0,0.018,1
0.05691459258521423,-3.340968924809241,0,0.018,1
0.05691459258521423,-3.614034001067715,0,0.018,1
0.05691459258521423,-4.847546331185444,0,0.018,1
0.05691459258521423,-3.597337016649413,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-4.485043962984578,0,0.018,1
0.05691459258521423,-3.51685931008568,0,0.018,1
0.05691459258521423,-3.656753595684508,0,0.018,1
0.05691459258521423,-4.002345719526476,0,0.018,1
0.05691459258521423,-3.4864107594733964,0,0.018,1
0.05691459258521423,-3.407891175610856,0,0.018,1
0.05691459258521423,-3.456805754882555,0,0.018,1
0.05691459258521423,-3.2454139716019803,0,0.018,1
0.05691459258521423,-3.3806427090086224,0,0.018,1
0.05691459258521423,-3.437777188637912,0,0.018,1
0.05691459258521423,-3.4864107594733964,0,0.018,1
0.05691459258521423,-3.61638017905884,0,0.018,1
0.05691459258521423,-3.530024206668923,0,0.018,1
0.05691459258521423,-3.17772399780842,0,0.018,1
0.05691459258521423,-3.6296389425004314,0,0.018,1
0.05691459258521423,-3.621824783358637,0,0.018,1
0.05691459258521423,-4.245532745674469,0,0.018,1
0.05691459258521423,-3.5288885932653518,0,0.018,1
0.05691459258521423,-3.614034001067715,0,0.018,1
0.05691459258521423,-3.5772913800087816,0,0.018,1
0.05691459258521423,-3.0634369136441286,0,0.018,1
0.05691459258521423,-3.6799563600871497,0,0.018,1
0.05691459258521423,-3.3035989707759246,0,0.018,1
0.05691459258521423,-3.2772988911450094,0,0.018,1
0.05691459258521423,-3.551634938978692,0,0.018,1
0.05691459258521423,-3.92112637957731,0,0.018,1
0.05691459258521423,-3.900751590624639,0,0.018,1
0.05691459258521423,-3.2669276589983136,0,0.018,1
0.05691459258521423,-3.6685000876424203,0,0.018,1
0.05691459258521423,-4.336838139057916,0,0.018,1
0.05691459258521423,-3.327697516292883,0,0.018,1
0.05691459258521423,-3.9279185482897074,0,0.018,1
0.05691459258521423,-3.3923357789017468,0,0.018,1
0.05691459258521423,-3.823194621959397,0,0.018,1
0.05691459258521423,-3.485542231003442,0,0.018,1
0.05691459258521423,-4.228913865291556,0,0.018,1
0.05691459258521423,-3.887992849237072,0,0.018,1
0.05691459258521423,-3.6749681950717825,0,0.018,1
0.05691459258521423,-3.6647499192675523,0,0.018,1
0.05691459258521423,-3.291083712861541,0,0.018,1
0.05691459258521423,-3.3290574662273267,0,0.018,1
0.05691459258521423,-3.4735632865688526,0,0.018,1
0.05691459258521423,-3.9188639273290873,0,0.018,1
0.05691459258521423,-3.823194621959397,0,0.018,1
0.05691459258521423,-3.693743804016036,0,0.018,1
0.05691459258521423,-3.929714298356947,0,0.018,1
0.05691459258521423,-3.576247783229368,0,0.018,1
0.05691459258521423,-3.3814369024216937,0,0.018,1
0.05691459258521423,-3.6003627667595346,0,0.018,1
0.05691459258521423,-3.845847379827279,0,0.018,1
0.05691459258521423,-3.1979823416090376,0,0.018,1
0.05691459258521423,-3.3949920535489024,0,0.018,1
0.05691459258521423,-3.898193060328992,0,0.018,1
0.05691459258521423,-3.458347175267024,0,0.018,1
0.05691459258521423,-3.2503872339694517,0,0.018,1
0.05691459258521423,-3.808609055642376,0,0.018,1
0.05691459258521423,-3.6583656327095193,0,0.018,1
0.05691459258521423,-3.5917046327560644,0,0.018,1
0.05691459258521423,-3.4864107594733964,0,0.018,1
0.05691459258521423,-3.630928661514071,0,0.018,1
0.05691459258521423,-4.051276747942026,0,0.018,1
0.05691459258521423,-4.578438551313226,0,0.018,1
0.05691459258521423,-3.6828025998614087,0,0.018,1
0.05691459258521423,-3.312256873665711,0,0.018,1
0.05691459258521423,-3.547812848065462,0,0.018,1
0.05691459258521423,-3.9276287553561904,0,0.018,1
0.05691459258521423,-3.4864107594733964,0,0.018,1
0.05691459258521423,-3.0634369136441286,0,0.018,1
0.05691459258521423,-3.823194621959397,0,0.018,1
0.05691459258521423,-3.693743804016036,0,0.018,1
0.05691459258521423,-3.5480259079486576,0,0.018,1
0.05691459258521423,-3.903892547418679,0,0.018,1
0.05691459258521423,-3.595986919403514,0,0.018,1
0.05691459258521423,-3.2979900728610687,0,0.018,1
0.05691459258521423,-3.5619669704273766,0,0.018,1
0.05691459258521423,-3.308291036535861,0,0.018,1
0.05691459258521423,-3.2291947823330247,0,0.018,1
0.05691459258521423,-3.91382459431963,0,0.018,1
0.05691459258521423,-3.342597560223216,0,0.018,1
0.05691459258521423,-3.3290574662273267,0,0.018,1
0.05691459258521423,-3.825403710686684,0,0.018,1
0.05691459258521423,-3.0436871941312846,0,0.018,1
0.05691459258521423,-3.642806788240187,0,0.018,1
0.05691459258521423,-3.6125996661111763,0,0.018,1
0.05691459258521423,-3.863717336226803,0,0.018,1
0.05691459258521423,-3.8443927452428963,0,0.018,1
0.05691459258521423,-3.3861250728133516,0,0.018,1
0.05691459258521423,-3.403650588516922,0,0.018,1
0.05691459258521423,-3.2609188643378566,0,0.018,1
0.05691459258521423,-3.20983002488021,0,0.018,1
0.05691459258521423,-3.5970744655565596,0,0.018,1
0.05691459258521423,-3.9620680805455537,0,0.018,1
0.05691459258521423,-4.520534872016803,0,0.018,1
0.05691459258521423,-3.257527297636835,0,0.018,1
0.05691459258521423,-3.7058443921126383,0,0.018,1
0.05691459258521423,-3.6789942814154806,0,0.018,1
0.05691459258521423,-3.5537448179964732,0,0.018,1
0.05691459258521423,-3.426038005392874,0,0.018,1
0.05691459258521423,-3.5371124629141297,0,0.018,1
0.05691459258521423,-3.863717336226803,0,0.018,1
0.05691459258521423,-3.7763140163990085,0,0.018,1
0.05691459258521423,-3.6868024502632655,0,0.018,1
0.05691459258521423,-3.366315199604931,0,0.018,1
0.05691459258521423,-4.033419370675015,0,0.018,1
0.05691459258521423,-4.038102515435694,0,0.018,1
0.05691459258521423,-3.0320976820646655,0,0.018,1
0.05691459258521423,-3.8901012396248955,0,0.018,1
0.05691459258521423,-4.181849152449697,0,0.018,1
0.05691459258521423,-3.712668943134579,0,0.018,1
0.05691459258521423,-3.661033790030043,0,0.018,1
0.05691459258521423,-3.5969136167892612,0,0.018,1
0.05691459258521423,-4.485666931556487,0,0.018,1
0.05691459258521423,-3.916784772288618,0,0.018,1
0.05691459258521423,-3.3162594772138254,0,0.018,1
0.05691459258521423,-3.341727590135716,0,0.018,1
0.05691459258521423,-4.287473902298919,0,0.018,1
0.05691459258521423,-3.8442154450521415,0,0.018,1
0.05691459258521423,-3.686417247619962,0,0.018,1
0.05691459258521423,-4.194584617989678,0,0.018,1
0.05691459258521423,-3.440851227984135,0,0.018,1
0.05691459258521423,-3.350242913029777,0,0.018,1
0.05691459258521423,-3.0234579971879763,0,0.018,1
0.05691459258521423,-3.429950818715068,0,0.018,1
0.05691459258521423,-3.676019552032807,0,0.018,1
0.05691459258521423,-3.916784772288618,0,0.018,1
0.05691459258521423,-3.6184199540359856,0,0.018,1
0.05691459258521423,-4.1972928781731405,0,0.018,1
0.05691459258521423,-3.225464761808432,0,0.018,1
0.05691459258521423,-3.7126531171183914,0,0.018,1
0.05691459258521423,-3.8614213005649476,0,0.018,1
0.05691459258521423,-4.0578523062974465,0,0.018,1
0.05691459258521423,-3.7806779132298187,0,0.018,1
0.05691459258521423,-3.5668680447395884,0,0.018,1
0.05691459258521423,-3.677975256316281,0,0.018,1
0.05691459258521423,-4.471830665867554,0,0.018,1
0.05691459258521423,-4.407723770177395,0,0.018,1
0.05691459258521423,-2.9827621189567717,0,0.018,1
0.05691459258521423,-3.997025666476141,0,0.018,1
0.05691459258521423,-3.681225092870162,0,0.018,1
0.05691459258521423,-3.340968924809241,0,0.018,1
0.05691459258521423,-3.6455241599456683,0,0.018,1
0.05691459258521423,-3.173737337521189,0,0.018,1
0.05691459258521423,-3.596864117854527,0,0.018,1
0.05691459258521423,-3.403650588516922,0,0.018,1
0.05691459258521423,-3.5179517051847125,0,0.018,1
0.05691459258521423,-3.350242913029777,0,0.018,1
0.05691459258521423,-3.1861896010232718,0,0.018,1
0.05691459258521423,-3.4207668244839597,0,0.018,1
0.05691459258521423,-3.8785353202536563,0,0.018,1
0.05691459258521423,-3.676209134208446,0,0.018,1
0.05691459258521423,-3.6726604433996446,0,0.018,1
0.05691459258521423,-3.341221678091272,0,0.018,1
0.05691459258521423,-3.687130985182962,0,0.018,1
0.05691459258521423,-3.168846215450543,0,0.018,1
0.05691459258521423,-3.5953012651934593,0,0.018,1
0.05691459258521423,-3.232539157507997,0,0.018,1
0.05691459258521423,-3.4660256775591094,0,0.018,1
0.05691459258521423,-3.383790801512845,0,0.018,1
0.05691459258521423,-3.617435591902704,0,0.018,1
0.05691459258521423,-3.4028320571190562,0,0.018,1
0.05691459258521423,-3.366854619934359,0,0.018,1
0.05691459258521423,-3.6127227725315425,0,0.018,1
0.05691459258521423,-3.991271865192762,0,0.018,1
0.05691459258521423,-3.6896061386311687,0,0.018,1
0.05691459258521423,-3.2431133158568874,0,0.018,1
0.05691459258521423,-3.662935775623719,0,0.018,1
0.05691459258521423,-3.85612274998034,0,0.018,1
0.057252235477478146,1.4819415881323335,0.098,0.018,1
0.057252235477478146,1.6575383589100507,0.098,0.018,1
0.057364972455436175,1.464873271333211,0.19,0.089,1
0.0574371479837018,0.4423239619057653,0.863,0.786,1
0.05755977287411326,2.4731768710584934,0.093,0.018,1
0.05756106689173761,1.7686868402072147,0.122,0.036,1
0.05761116923643026,-1.8178069653675157,0.005,0.036,1
0.05761116923643026,-2.474068807667935,0.005,0.036,1
0.05761116923643026,-2.428612487104453,0.005,0.036,1
0.05761116923643026,-2.0626429963794015,0.005,0.036,1
0.05761116923643026,-2.0579326953373642,0.005,0.036,1
0.05761116923643026,-2.2366002182049423,0.005,0.036,1
0.05761116923643026,-2.0607056219064064,0.005,0.036,1
0.05761116923643026,-2.1435001569719034,0.005,0.036,1
0.05761116923643026,-2.3800226024254902,0.005,0.036,1
0.05761116923643026,-2.017564221988206,0.005,0.036,1
0.05761116923643026,-2.472441701332743,0.005,0.036,1
0.05761116923643026,-1.7617151739429389,0.005,0.036,1
0.05761116923643026,-2.201845913402051,0.005,0.036,1
0.05761116923643026,-1.6980927296263464,0.005,0.036,1
0.05761116923643026,-2.3272864084405356,0.005,0.036,1
0.05761116923643026,-1.9777535853799817,0.005,0.036,1
0.05761116923643026,-2.518466297460682,0.005,0.036,1
0.05761116923643026,-2.1806227017593756,0.005,0.036,1
0.05761116923643026,-2.054861512886588,0.005,0.036,1
0.05761116923643026,-2.0459690239887487,0.005,0.036,1
0.05761116923643026,-2.0328723763396224,0.005,0.036,1
0.05761116923643026,-2.433743829947235,0.005,0.036,1
0.05761116923643026,-1.7865969222605842,0.005,0.036,1
0.05761116923643026,-1.8232011976042934,0.005,0.036,1
0.05761116923643026,-2.4604527218861603,0.005,0.036,1
0.05761116923643026,-2.5231839418589463,0.005,0.036,1
0.05761116923643026,-2.229580838373059,0.005,0.036,1
0.05761116923643026,-1.8291844353151223,0.005,0.036,1
0.05761116923643026,-2.1691663495761637,0.005,0.036,1
0.05761116923643026,-2.326754703151894,0.005,0.036,1
0.05761116923643026,-1.294958623376957,0.005,0.036,1
0.05761116923643026,-1.7445229653374397,0.005,0.036,1
0.05761116923643026,-2.067735503176142,0.005,0.036,1
0.05761116923643026,-1.5082989908520634,0.005,0.036,1
0.05761116923643026,-2.148691370277303,0.005,0.036,1
0.05761898415458656,1.5227519612976816,0.171,0.071,1
0.05774916482335379,1.2839118896804276,0.176,0.071,1
0.05775147465195875,0.7744020078438851,0.498,0.375,1
0.05796187700715567,0.4138692472373655,0.605,0.482,1
0.057992269410369224,1.8478178055371486,0.146,0.054,1
0.05805971618558258,1.9156693404368503,0.122,0.036,1
0.05813149269406734,2.519383646261796,0.093,0.018,1
0.05813149269406734,3.150493033850788,0.093,0.018,1
0.05831059884631006,0.787731663183762,0.2,0.089,1
0.05861873555357298,1.0266328599683603,0.234,0.125,1
0.059067786391068515,-0.5133729445453723,0.083,0.179,1
0.05927004871652824,1.0403199149833804,0.273,0.161,1
0.059284981532135815,-0.4218989987860524,0.41,0.571,1
0.059289091866555656,2.196422799342673,0.093,0.018,1
0.059289091866555656,2.3426981910306717,0.093,0.018,1
0.059289091866555656,2.388570878966468,0.093,0.018,1
0.05957724441333434,1.8171841687699408,0.122,0.036,1
0.059875027092348626,2.3360517542812644,0.093,0.018,1
0.059875027092348626,2.113498960412482,0.093,0.018,1
0.05991661051926806,2.517097722574706,0.117,0.036,1
0.06015405164652354,1.0915805247604426,0.127,0.036,1
0.06026658024034487,1.8314565704542558,0.161,0.071,1
0.0607353779741237,-0.8731728857442899,0.156,0.268,1
0.060737395876684676,-0.4997236163220007,0.351,0.482,1
0.06080060429189628,-0.620156934522222,0.18,0.304,1
0.060958019125587806,-1.163526472646067,0.078,0.161,1
0.06105285796162944,0.7656614209840914,0.4,0.304,1
0.0610613088814503,2.1028503795241402,0.093,0.018,1
0.06117535299979702,1.0441714025597741,0.127,0.036,1
0.061419432461541405,-0.6954216527252017,0.278,0.411,1
0.061536617237654606,-0.8544633832072286,0.063,0.143,1
0.06218294623672945,-0.33564654213810896,0.693,0.804,1
0.062471390292469973,0.7323794037689308,0.283,0.161,1
0.06259568750186606,-1.2210897470766144,0.054,0.125,1
0.06272652131015309,0.7809434143730436,0.322,0.196,1
0.06284723256881483,-0.6727739517953653,0.151,0.268,1
0.06314739845385382,-1.0148980307281228,0.078,0.161,1
0.06315869918314714,0.2683568007892321,0.649,0.518,1
0.06320716377783439,0.7441521672931386,0.283,0.161,1
0.06361284561098136,0.5638213441882023,0.615,0.518,1
0.0636929109016562,-0.6902577102090608,0.229,0.375,1
0.06383508909402401,0.8120008946491659,0.41,0.304,1
0.06384998354087516,-0.6968426658961755,0.112,0.214,1
0.0638883433600782,-1.4725841523160108,0.054,0.125,1
0.06407839582354488,-0.3164745077245943,0.688,0.786,1
0.06415469469041815,-0.5156294536119889,0.234,0.375,1
0.06424614121093024,1.0196240931040086,0.341,0.25,1
0.06429693086290732,-1.0518176777301256,0.254,0.357,1
0.06436244203162012,-0.18351572062639931,0.956,0.982,1
0.06451649766191922,-0.2984925077800231,0.624,0.732,1
0.06454289264625147,-1.104485922824189,0.054,0.125,1
0.06470010616466433,1.4274222612315997,0.146,0.054,1
0.06477395810270381,2.022774983726512,0.117,0.036,1
0.06479532149182349,3.5062592040707403,0.059,0,1
0.06479532149182349,3.2154407895921375,0.059,0,1
0.06479532149182349,3.4913663046983756,0.059,0,1
0.06479532149182349,3.47499939573555,0.059,0,1
0.06479532149182349,3.387129837292272,0.059,0,1
0.06479532149182349,2.9953146283921437,0.059,0,1
0.06479532149182349,3.4318037680028173,0.059,0,1
0.06479532149182349,3.426072306972214,0.059,0,1
0.06479532149182349,3.5671312909565636,0.059,0,1
